Franco_Uliana_Left_2.c3d  



Time(s):	A_L_bicipite(μV):
0.639	7.15027
0.6395	11.68213
0.64	11.07788
0.6405	9.86938
0.641	7.45239
0.6415	-1.3092
0.642	6.54602
0.6425	6.3446
0.643	8.45947
0.6435	9.06372
0.644	11.58142
0.6445	4.43115
0.645	4.02832
0.6455	8.15735
0.646	9.56726
0.6465	4.83398
0.647	3.8269
0.6475	0.50354
0.648	6.64673
0.6485	8.96301
0.649	6.64673
0.6495	6.54602
0.65	1.51062
0.6505	0.80566
0.651	2.41699
0.6515	-3.7262
0.652	1.3092
0.6525	1.2085
0.653	-0.20142
0.6535	1.3092
0.654	2.31628
0.6545	5.74036
0.655	2.5177
0.6555	3.02124
0.656	6.3446
0.6565	4.73328
0.657	2.81982
0.6575	3.02124
0.658	4.43115
0.6585	4.43115
0.659	0
0.6595	3.12195
0.66	1.3092
0.6605	5.33752
0.661	6.14319
0.6615	6.94885
0.662	7.5531
0.6625	6.74744
0.663	5.33752
0.6635	0.60425
0.664	-0.20142
0.6645	2.81982
0.665	7.85522
0.6655	2.92053
0.666	0.20142
0.6665	-3.32336
0.667	0.10071
0.6675	6.64673
0.668	2.81982
0.6685	3.92761
0.669	-0.90637
0.6695	-1.81274
0.67	0
0.6705	6.44531
0.671	3.62549
0.6715	4.33044
0.672	3.42407
0.6725	1.10779
0.673	-1.00708
0.6735	0.40283
0.674	2.41699
0.6745	2.5177
0.675	3.7262
0.6755	0.90637
0.676	-1.61133
0.6765	-2.81982
0.677	0.50354
0.6775	3.02124
0.678	5.33752
0.6785	7.04956
0.679	8.8623
0.6795	5.74036
0.68	3.42407
0.6805	5.53894
0.681	5.53894
0.6815	10.87646
0.682	8.35876
0.6825	9.06372
0.683	9.26514
0.6835	7.45239
0.684	7.35168
0.6845	5.63965
0.685	0.70496
0.6855	5.53894
0.686	3.02124
0.6865	5.0354
0.687	-3.12195
0.6875	0.50354
0.688	2.11487
0.6885	-0.70496
0.689	-2.61841
0.6895	2.01416
0.69	1.51062
0.6905	2.92053
0.691	2.5177
0.6915	7.85522
0.692	6.44531
0.6925	8.15735
0.693	5.84106
0.6935	3.42407
0.694	3.12195
0.6945	5.74036
0.695	9.76868
0.6955	0.20142
0.696	1.81274
0.6965	6.14319
0.697	3.7262
0.6975	0.20142
0.698	2.01416
0.6985	1.61133
0.699	-0.90637
0.6995	-0.80566
0.7	3.92761
0.7005	0.70496
0.701	3.22266
0.7015	4.43115
0.702	3.22266
0.7025	4.33044
0.703	6.94885
0.7035	9.56726
0.704	8.45947
0.7045	1.2085
0.705	0.10071
0.7055	2.31628
0.706	0.50354
0.7065	4.53186
0.707	4.12903
0.7075	7.65381
0.708	2.92053
0.7085	7.35168
0.709	7.85522
0.7095	5.94177
0.71	8.66089
0.7105	5.33752
0.711	7.85522
0.7115	3.62549
0.712	5.53894
0.7125	3.32336
0.713	1.91345
0.7135	1.81274
0.714	-1.51062
0.7145	2.41699
0.715	0.50354
