Cristian_Larivera_Left_3.c3d  



Time(s):	B_L_bicipite(μV):
0.5235	10.77576
0.524	3.42407
0.5245	1.61133
0.525	1.40991
0.5255	2.71912
0.526	2.31628
0.5265	4.73328
0.527	0.10071
0.5275	-1.81274
0.528	0.20142
0.5285	-0.90637
0.529	-3.42407
0.5295	-7.04956
0.53	-4.73328
0.5305	-4.33044
0.531	1.40991
0.5315	2.41699
0.532	-0.30212
0.5325	-0.10071
0.533	4.12903
0.5335	11.17859
0.534	12.5885
0.5345	11.17859
0.535	6.04248
0.5355	8.66089
0.536	4.12903
0.5365	9.97009
0.537	12.68921
0.5375	7.95593
0.538	6.74744
0.5385	14.90479
0.539	10.17151
0.5395	3.22266
0.54	0.90637
0.5405	2.41699
0.541	6.54602
0.5415	12.08496
0.542	3.92761
0.5425	-5.53894
0.543	-13.89771
0.5435	-10.67505
0.544	-10.37292
0.5445	-4.22974
0.545	2.41699
0.5455	1.71204
0.546	11.88354
0.5465	12.38708
0.547	18.63098
0.5475	10.67505
0.548	9.76868
0.5485	13.59558
0.549	11.07788
0.5495	4.33044
0.55	-0.30212
0.5505	0.10071
0.551	8.56018
0.5515	9.66797
0.552	6.14319
0.5525	9.86938
0.553	8.15735
0.5535	2.41699
0.554	5.74036
0.5545	9.76868
0.555	2.92053
0.5555	4.63257
0.556	5.23682
0.5565	4.53186
0.557	5.0354
0.5575	4.02832
0.558	1.2085
0.5585	9.86938
0.559	11.2793
0.5595	9.36584
0.56	10.47363
0.5605	15.91187
0.561	10.27222
0.5615	5.94177
0.562	8.15735
0.5625	5.63965
0.563	3.42407
0.5635	-1.51062
0.564	3.12195
0.5645	-2.11487
0.565	-0.50354
0.5655	3.62549
0.566	7.45239
0.5665	11.58142
0.567	11.38
0.5675	12.89062
0.568	15.60974
0.5685	17.72461
0.569	18.22815
0.5695	8.35876
0.57	4.33044
0.5705	-2.92053
0.571	-8.56018
0.5715	-12.68921
0.572	-12.99133
0.5725	-17.22107
0.573	-12.18567
0.5735	-11.88354
0.574	-10.27222
0.5745	-0.10071
0.575	-1.3092
0.5755	2.01416
0.576	5.94177
0.5765	7.35168
0.577	1.10779
0.5775	8.15735
0.578	10.67505
0.5785	11.2793
0.579	17.6239
0.5795	11.2793
0.58	15.71045
0.5805	17.32178
0.581	12.18567
0.5815	12.28638
0.582	12.5885
0.5825	10.87646
0.583	4.83398
0.5835	11.07788
0.584	9.66797
0.5845	9.06372
0.585	6.3446
0.5855	10.27222
0.586	10.27222
0.5865	11.78284
0.587	11.58142
0.5875	6.3446
