Franco_Uliana_Right_2.c3d  



Time(s):	A_L_bicipite(μV):
0.574	56.79932
0.5745	108.05969
0.575	155.69458
0.5755	205.0415
0.576	221.85974
0.5765	228.30505
0.577	228.50647
0.5775	227.80151
0.578	213.8031
0.5785	187.51831
0.579	154.88892
0.5795	108.96606
0.58	66.6687
0.5805	20.94727
0.581	-27.09045
0.5815	-76.63879
0.582	-111.58447
0.5825	-134.84802
0.583	-148.4436
0.5835	-166.97388
0.584	-182.3822
0.5845	-190.23743
0.585	-196.88416
0.5855	-189.33105
0.586	-186.51123
0.5865	-173.31848
0.587	-151.66626
0.5875	-128.40271
0.588	-119.33899
0.5885	-110.17456
0.589	-93.25562
0.5895	-75.02747
0.59	-45.82214
0.5905	-20.34302
0.591	-1.51062
0.5915	12.08496
0.592	15.30762
0.5925	23.8678
0.593	31.01807
0.5935	32.83081
0.594	34.94568
0.5945	35.2478
0.595	32.32727
0.5955	32.42798
0.596	29.70886
0.5965	35.2478
0.597	29.40674
0.5975	24.67346
0.598	19.63806
0.5985	20.34302
0.599	19.53735
0.5995	21.04797
0.6	15.00549
0.6005	19.63806
0.601	14.50195
0.6015	14.90479
0.602	18.8324
0.6025	18.32886
0.603	18.8324
0.6035	20.54443
0.604	17.52319
0.6045	13.99841
0.605	10.87646
0.6055	7.65381
0.606	1.00708
0.6065	4.22974
0.607	10.17151
0.6075	25.68054
0.608	31.72302
0.6085	32.42798
0.609	34.03931
0.6095	36.95984
0.61	31.32019
0.6105	30.51453
0.611	34.24072
0.6115	22.86072
0.612	16.3147
0.6125	11.68213
0.613	12.38708
0.6135	14.80408
0.614	19.63806
0.6145	21.04797
0.615	19.43665
0.6155	19.73877
0.616	18.63098
0.6165	8.96301
0.617	-0.20142
0.6175	-1.81274
0.618	-1.91345
0.6185	-5.23682
0.619	-11.2793
0.6195	-14.50195
0.62	-13.19275
0.6205	-14.50195
0.621	-9.76868
0.6215	-6.54602
0.622	6.3446
0.6225	11.48071
0.623	14.90479
0.6235	13.797
0.624	20.94727
0.6245	21.85364
0.625	15.20691
0.6255	12.08496
0.626	1.71204
0.6265	-2.31628
0.627	-2.41699
0.6275	-9.36584
0.628	-11.68213
0.6285	-6.04248
0.629	-6.74744
0.6295	-0.50354
0.63	1.2085
0.6305	0.70496
0.631	0.10071
0.6315	-0.10071
0.632	-0.50354
0.6325	-1.91345
0.633	2.71912
0.6335	1.51062
0.634	-0.60425
0.6345	0.90637
0.635	2.11487
0.6355	9.56726
0.636	16.01257
0.6365	14.80408
0.637	12.78992
0.6375	10.77576
0.638	12.68921
0.6385	1.71204
0.639	7.5531
0.6395	5.74036
0.64	3.7262
0.6405	4.02832
0.641	7.95593
0.6415	8.15735
0.642	5.53894
0.6425	4.33044
0.643	1.2085
0.6435	5.63965
0.644	4.33044
0.6445	-3.32336
0.645	1.61133
