Marco_Margarita_Left_3.c3d  



Time(s):	B_L_bicipite(μV):
0.468	212.99744
0.4685	470.80994
0.469	715.93323
0.4695	960.55298
0.47	1121.88721
0.4705	1150.28687
0.471	1004.05884
0.4715	737.78687
0.472	419.34814
0.4725	56.90002
0.473	-322.97058
0.4735	-650.77515
0.474	-889.35242
0.4745	-1038.09814
0.475	-1015.33813
0.4755	-796.90247
0.476	-415.11841
0.4765	104.73633
0.477	459.73206
0.4775	589.34326
0.478	564.26697
0.4785	402.73132
0.479	148.54431
0.4795	-60.4248
0.48	-198.99902
0.4805	101.21155
0.481	614.31885
0.4815	811.80725
0.482	978.3783
0.4825	1378.99475
0.483	1434.68628
0.4835	1167.50793
0.484	730.6366
0.4845	226.29089
0.485	-276.84631
0.4855	-670.51392
0.486	-965.78979
0.4865	-1166.09802
0.487	-1228.7384
0.4875	-1251.80054
0.488	-1209.90601
0.4885	-1088.95569
0.489	-956.82678
0.4895	-848.06213
0.49	-736.27625
0.4905	-607.97424
0.491	-490.448
0.4915	-435.56213
0.492	-420.75806
0.4925	-389.23645
0.493	-332.53784
0.4935	-261.23657
0.494	-188.42468
0.4945	-152.06909
0.495	-133.53882
0.4955	-85.29968
0.496	-44.31152
0.4965	-24.47205
0.497	-9.16443
0.4975	-2.61841
0.498	9.86938
0.4985	20.54443
0.499	26.48621
0.4995	36.05347
0.5	43.90869
0.5005	42.29736
0.501	66.46729
0.5015	180.56946
0.502	379.87061
0.5025	479.57153
0.503	511.19385
0.5035	458.42285
0.504	405.34973
0.5045	463.25684
0.505	499.20959
0.5055	467.08374
0.506	386.41663
0.5065	246.5332
0.507	64.95667
0.5075	-108.05969
0.508	-211.99036
0.5085	-286.51428
0.509	-314.00757
0.5095	-331.73218
0.51	-369.49768
0.5105	-383.19397
0.511	-333.14209
0.5115	-241.29639
0.512	-125.98572
0.5125	-5.63965
0.513	39.27612
0.5135	31.4209
0.514	3.92761
0.5145	-0.40283
0.515	-22.05505
0.5155	-22.05505
0.516	118.63403
0.5165	299.20349
0.517	393.86902
0.5175	436.77063
0.518	563.66272
0.5185	596.29211
0.519	506.7627
0.5195	347.54333
0.52	174.42627
0.5205	-19.63806
0.521	-153.3783
0.5215	-168.4845
0.522	-164.55688
0.5225	-128.70483
0.523	-100.50659
0.5235	-100.70801
0.524	-127.89917
0.5245	-179.56238
0.525	-237.97302
0.5255	-272.71729
0.526	-305.24597
0.5265	-283.89587
0.527	-168.68591
0.5275	-52.97241
0.528	31.52161
0.5285	117.22412
0.529	179.8645
0.5295	202.92664
0.53	191.04309
0.5305	142.60254
0.531	75.32959
0.5315	44.21082
0.532	23.46497
0.5325	4.22974
0.533	-9.36584
0.5335	-8.66089
0.534	-14.30054
0.5345	-16.21399
0.535	-42.49878
0.5355	-62.8418
0.536	-82.58057
0.5365	-87.01172
0.537	-65.96375
0.5375	-55.69153
0.538	136.15723
0.5385	673.03162
0.539	1198.12317
0.5395	1369.12537
0.54	1254.62036
0.5405	966.99829
0.541	586.42273
0.5415	145.22095
0.542	-278.86047
0.5425	-612.00256
0.543	-849.87488
0.5435	-970.42236
0.544	-1006.67725
0.5445	-946.35315
0.545	-789.85291
0.5455	-562.65564
0.546	-296.18225
0.5465	-72.81189
0.547	86.40747
0.5475	171.90857
0.548	198.19336
0.5485	160.02502
0.549	96.47827
0.5495	47.63489
0.55	-3.22266
0.5505	-38.47046
0.551	-66.87012
0.5515	-83.99048
0.552	-86.30676
0.5525	-83.28552
0.553	-76.94092
0.5535	-57.10144
0.554	-37.06055
0.5545	-17.72461
0.555	-10.67505
0.5555	-20.94727
0.556	-18.02673
0.5565	-21.85364
0.557	-36.4563
0.5575	-39.98108
0.558	-39.27612
0.5585	-32.12585
0.559	-17.42249
0.5595	-13.29346
0.56	-6.14319
0.5605	5.43823
0.561	21.45081
0.5615	27.79541
0.562	37.26196
0.5625	60.52551
0.563	87.21313
0.5635	100.50659
0.564	120.34607
0.5645	120.7489
0.565	97.58606
0.5655	105.84412
0.566	163.95264
0.5665	215.21301
0.567	240.39001
0.5675	242.60559
0.568	214.10522
0.5685	200.61035
0.569	185.70557
0.5695	159.11865
0.57	91.745
0.5705	17.01965
0.571	-44.51294
0.5715	-82.78198
0.572	-92.75208
0.5725	-84.39331
0.573	-90.23438
0.5735	-94.3634
0.574	-98.0896
0.5745	-86.70959
0.575	61.73401
0.5755	194.56787
0.576	206.04858
0.5765	156.09741
0.577	95.77332
0.5775	17.52319
0.578	-56.49719
0.5785	-105.94482
0.579	-136.15723
0.5795	-153.3783
0.58	-188.22327
0.5805	-216.92505
0.581	-214.81018
0.5815	-117.92908
0.582	31.32019
0.5825	141.79688
0.583	186.71265
0.5835	190.13672
0.584	166.67175
0.5845	183.18787
0.585	266.17126
0.5855	271.71021
0.586	220.34912
0.5865	131.22253
0.587	11.17859
0.5875	-76.94092
0.588	-9.86938
0.5885	94.46411
0.589	182.98645
0.5895	246.83533
0.59	239.48364
0.5905	172.71423
0.591	47.43347
0.5915	-88.11951
0.592	-204.13513
0.5925	-298.19641
0.593	-366.37573
0.5935	-393.46619
0.594	-361.54175
0.5945	-311.28845
0.595	-319.14368
0.5955	-326.9989
0.596	-284.39941
0.5965	-207.86133
0.597	-141.89758
0.5975	-48.03772
0.598	51.66321
0.5985	218.43567
0.599	278.45764
0.5995	243.51196
0.6	156.80237
0.6005	56.69861
0.601	88.62305
0.6015	167.57812
0.602	165.16113
0.6025	172.41211
0.603	168.38379
0.6035	100.20447
0.604	29.60815
0.6045	-31.52161
0.605	-98.79456
0.6055	-165.36255
0.606	-229.11072
0.6065	-263.25073
0.607	-260.3302
0.6075	-243.10913
0.608	-209.57336
0.6085	-153.98254
0.609	-74.72534
0.6095	-2.01416
0.61	-1.51062
0.6105	-12.99133
0.611	3.22266
0.6115	84.99756
0.612	144.71741
0.6125	182.58362
0.613	197.18628
0.6135	219.34204
0.614	215.51514
0.6145	179.26025
0.615	109.4696
0.6155	16.21399
0.616	-56.39648
0.6165	-108.36182
0.617	-123.87085
0.6175	-75.93384
0.618	-70.79773
0.6185	-49.14551
0.619	-13.19275
